time_series_name,model_run_date,prediction_date,predicted_value
time_series_2,25/09/2022,03/10/2022,99.42453424
time_series_2,25/09/2022,04/10/2022,154.5538971
time_series_2,25/09/2022,05/10/2022,99.1832342
time_series_2,25/09/2022,06/10/2022,104.1038326
time_series_2,25/09/2022,07/10/2022,208.0058252
time_series_2,25/09/2022,08/10/2022,187.897985
time_series_2,02/10/2022,02/10/2022,167.6889306
time_series_2,02/10/2022,03/10/2022,160.5938285
time_series_2,02/10/2022,04/10/2022,185.4625831
time_series_2,02/10/2022,05/10/2022,168.6608226
time_series_2,02/10/2022,06/10/2022,151.2096047
time_series_2,02/10/2022,07/10/2022,124.4191626
time_series_2,02/10/2022,08/10/2022,190.7515694
time_series_2,02/10/2022,09/10/2022,176.621642
time_series_2,02/10/2022,10/10/2022,208.6315444
time_series_2,02/10/2022,11/10/2022,144.0357199
time_series_2,02/10/2022,12/10/2022,155.0901101
time_series_2,02/10/2022,13/10/2022,138.4043343
time_series_2,02/10/2022,14/10/2022,116.7580425
time_series_2,02/10/2022,15/10/2022,184.494427
time_series_2,09/10/2022,09/10/2022,158.7609286
time_series_2,09/10/2022,10/10/2022,153.1337748
time_series_2,09/10/2022,11/10/2022,134.73592
time_series_2,09/10/2022,12/10/2022,153.7104298
time_series_2,09/10/2022,13/10/2022,129.5218697
time_series_2,09/10/2022,14/10/2022,117.1622841
time_series_2,09/10/2022,15/10/2022,138.5718155
time_series_2,09/10/2022,16/10/2022,184.3784286
time_series_2,09/10/2022,17/10/2022,178.6540984
time_series_2,09/10/2022,18/10/2022,91.83695801
time_series_2,09/10/2022,19/10/2022,80.32470731
time_series_2,09/10/2022,20/10/2022,148.387073
time_series_2,09/10/2022,21/10/2022,93.05286847
time_series_2,09/10/2022,22/10/2022,115.2357966
time_series_2,16/10/2022,16/10/2022,109.054776
time_series_2,16/10/2022,17/10/2022,117.308623
time_series_2,16/10/2022,18/10/2022,127.6341375
time_series_2,16/10/2022,19/10/2022,104.023367
time_series_2,16/10/2022,20/10/2022,105.9189094
time_series_2,16/10/2022,21/10/2022,128.623893
time_series_2,16/10/2022,22/10/2022,115.8262674
time_series_2,16/10/2022,23/10/2022,144.7812185
time_series_2,16/10/2022,24/10/2022,123.302199
time_series_2,16/10/2022,25/10/2022,136.0296897
time_series_2,16/10/2022,26/10/2022,107.4537446
time_series_2,16/10/2022,27/10/2022,216.097078
time_series_2,16/10/2022,28/10/2022,216.8459145
time_series_2,16/10/2022,29/10/2022,171.845719
time_series_2,23/10/2022,23/10/2022,131.663974
time_series_2,23/10/2022,24/10/2022,131.0491513
time_series_2,23/10/2022,25/10/2022,132.1224135
time_series_2,23/10/2022,26/10/2022,179.1396419
time_series_2,23/10/2022,27/10/2022,147.4298063
time_series_2,23/10/2022,28/10/2022,201.6428818
time_series_2,23/10/2022,29/10/2022,202.0577142
time_series_2,23/10/2022,30/10/2022,188.3166167
time_series_2,23/10/2022,31/10/2022,214.467474
time_series_2,23/10/2022,01/11/2022,157.0449275
time_series_2,23/10/2022,02/11/2022,210.2348625
time_series_2,23/10/2022,03/11/2022,211.1200768
time_series_2,23/10/2022,04/11/2022,172.4504692
time_series_2,23/10/2022,05/11/2022,213.5099371
time_series_2,30/10/2022,30/10/2022,162.4261421
time_series_2,30/10/2022,31/10/2022,176.0944313
time_series_2,30/10/2022,01/11/2022,174.9922173
time_series_2,30/10/2022,02/11/2022,165.3994429
time_series_2,30/10/2022,03/11/2022,168.52004
time_series_2,30/10/2022,04/11/2022,141.9354634
time_series_2,30/10/2022,05/11/2022,179.3261254
time_series_2,30/10/2022,06/11/2022,210.4285095
time_series_2,30/10/2022,07/11/2022,141.4689506
time_series_2,30/10/2022,08/11/2022,126.3286493
time_series_2,30/10/2022,09/11/2022,229.3108756
time_series_2,30/10/2022,10/11/2022,82.78185275
time_series_2,30/10/2022,11/11/2022,167.1940915
time_series_2,30/10/2022,12/11/2022,191.2321716
time_series_2,06/11/2022,06/11/2022,182.2373934
time_series_2,06/11/2022,07/11/2022,170.7878746
time_series_2,06/11/2022,08/11/2022,194.7236395
time_series_2,06/11/2022,09/11/2022,110.7426952
time_series_2,06/11/2022,10/11/2022,161.6357433
time_series_2,06/11/2022,11/11/2022,153.0734428
time_series_2,06/11/2022,12/11/2022,155.3095996
time_series_2,06/11/2022,13/11/2022,105.7600077
time_series_2,06/11/2022,14/11/2022,67.18944619
time_series_2,06/11/2022,15/11/2022,39.25191967
time_series_2,06/11/2022,16/11/2022,141.5148373
time_series_2,06/11/2022,17/11/2022,137.1759568
time_series_2,06/11/2022,18/11/2022,85.28430391
time_series_2,06/11/2022,19/11/2022,58.20804789
time_series_2,13/11/2022,13/11/2022,141.0595515
time_series_2,13/11/2022,14/11/2022,139.6677972
time_series_2,13/11/2022,15/11/2022,114.9175936
time_series_2,13/11/2022,16/11/2022,116.329648
time_series_2,13/11/2022,17/11/2022,109.5024894
time_series_2,13/11/2022,18/11/2022,148.1011198
time_series_2,13/11/2022,19/11/2022,167.377834
time_series_2,13/11/2022,20/11/2022,197.7456348
time_series_2,13/11/2022,21/11/2022,188.4188608
time_series_2,13/11/2022,22/11/2022,130.9493956
time_series_2,13/11/2022,23/11/2022,138.0515813
time_series_2,13/11/2022,24/11/2022,67.74177372
time_series_2,13/11/2022,25/11/2022,51.10781894
time_series_2,13/11/2022,26/11/2022,190.1978612
time_series_2,20/11/2022,20/11/2022,146.3633825
time_series_2,20/11/2022,21/11/2022,164.2664021
time_series_2,20/11/2022,22/11/2022,104.2037206
time_series_2,20/11/2022,23/11/2022,150.9019367
time_series_2,20/11/2022,24/11/2022,113.5676889
time_series_2,20/11/2022,25/11/2022,165.135853
time_series_2,20/11/2022,26/11/2022,144.9083936
time_series_2,20/11/2022,27/11/2022,181.7316923
time_series_2,20/11/2022,28/11/2022,132.7950494
time_series_2,20/11/2022,29/11/2022,107.6768874
time_series_2,20/11/2022,30/11/2022,272.4488638
time_series_2,20/11/2022,01/12/2022,134.2095654
time_series_2,20/11/2022,02/12/2022,155.1610712
time_series_2,20/11/2022,03/12/2022,177.9826892
time_series_2,27/11/2022,27/11/2022,167.9198503
time_series_2,27/11/2022,28/11/2022,176.3892718
time_series_2,27/11/2022,29/11/2022,178.9084614
time_series_2,27/11/2022,30/11/2022,183.8110699
time_series_2,27/11/2022,01/12/2022,197.3292466
time_series_2,27/11/2022,02/12/2022,159.3244257
time_series_2,27/11/2022,03/12/2022,213.4208823
time_series_2,27/11/2022,04/12/2022,188.5199613
time_series_2,27/11/2022,05/12/2022,218.7709347
time_series_2,27/11/2022,06/12/2022,209.2414884
time_series_2,27/11/2022,07/12/2022,237.5040489
time_series_2,27/11/2022,08/12/2022,183.0183229
time_series_2,27/11/2022,09/12/2022,135.9368412
time_series_2,27/11/2022,10/12/2022,225.7031686
time_series_2,04/12/2022,04/12/2022,211.1255198
time_series_2,04/12/2022,05/12/2022,196.1978958
time_series_2,04/12/2022,06/12/2022,185.5229337
time_series_2,04/12/2022,07/12/2022,218.2855051
time_series_2,04/12/2022,08/12/2022,179.9860373
time_series_2,04/12/2022,09/12/2022,227.900377
time_series_2,04/12/2022,10/12/2022,243.3059039
time_series_2,04/12/2022,11/12/2022,181.223315
time_series_2,04/12/2022,12/12/2022,234.2368713
time_series_2,04/12/2022,13/12/2022,238.073016
time_series_2,04/12/2022,14/12/2022,219.5884805
time_series_2,04/12/2022,15/12/2022,8.927061723
time_series_2,04/12/2022,16/12/2022,132.664437
time_series_2,04/12/2022,17/12/2022,113.6757268
time_series_2,11/12/2022,11/12/2022,170.7367559
time_series_2,11/12/2022,12/12/2022,156.5297356
time_series_2,11/12/2022,13/12/2022,149.5629129
time_series_2,11/12/2022,14/12/2022,166.575602
time_series_2,11/12/2022,15/12/2022,155.3512548
time_series_2,11/12/2022,16/12/2022,137.0435708
time_series_2,11/12/2022,17/12/2022,139.3209849
time_series_2,11/12/2022,18/12/2022,165.6632226
time_series_2,11/12/2022,19/12/2022,114.4490021
time_series_2,11/12/2022,20/12/2022,112.4431724
time_series_2,11/12/2022,21/12/2022,200.1087829
time_series_2,11/12/2022,22/12/2022,135.4134774
time_series_2,11/12/2022,23/12/2022,253.0852504
time_series_2,11/12/2022,24/12/2022,246.2602243
time_series_2,18/12/2022,18/12/2022,121.3433053
time_series_2,18/12/2022,19/12/2022,93.72059714
time_series_2,18/12/2022,20/12/2022,108.5273045
time_series_2,18/12/2022,21/12/2022,154.2992389
time_series_2,18/12/2022,22/12/2022,137.2908721
time_series_2,18/12/2022,23/12/2022,90.54273529
time_series_2,18/12/2022,24/12/2022,61.31763321
time_series_2,18/12/2022,25/12/2022,235.5154872
time_series_2,18/12/2022,26/12/2022,207.5259858
time_series_2,18/12/2022,27/12/2022,187.8497361
time_series_2,18/12/2022,28/12/2022,192.0715713
time_series_2,18/12/2022,29/12/2022,148.0236765
time_series_2,18/12/2022,30/12/2022,443.3558751
time_series_2,18/12/2022,31/12/2022,179.7805237
time_series_2,25/12/2022,25/12/2022,176.5695506
time_series_2,25/12/2022,26/12/2022,172.9381558
time_series_2,25/12/2022,27/12/2022,174.3546665
time_series_2,25/12/2022,28/12/2022,191.2725889
time_series_2,25/12/2022,29/12/2022,195.7594002
time_series_2,25/12/2022,30/12/2022,211.3826965
time_series_2,25/12/2022,31/12/2022,252.4504363
time_series_2,25/12/2022,01/01/2023,229.2294286
time_series_2,25/12/2022,02/01/2023,263.5082164
time_series_2,25/12/2022,03/01/2023,298.8311484
time_series_2,25/12/2022,04/01/2023,104.3403479
time_series_2,25/12/2022,05/01/2023,166.2646482
time_series_2,25/12/2022,06/01/2023,117.7506868
time_series_2,25/12/2022,07/01/2023,105.9748421
time_series_3,02/01/2022,02/01/2022,-50.33339748
time_series_3,02/01/2022,03/01/2022,-49.77733184
time_series_3,02/01/2022,04/01/2022,-49.52741448
time_series_3,02/01/2022,05/01/2022,-48.92869551
time_series_3,02/01/2022,06/01/2022,-49.33428276
time_series_3,02/01/2022,07/01/2022,-49.33213051
time_series_3,02/01/2022,08/01/2022,-48.90393569
time_series_3,02/01/2022,09/01/2022,-47.9797988
time_series_3,02/01/2022,10/01/2022,-51.02280458
time_series_3,02/01/2022,11/01/2022,-51.20129178
time_series_3,02/01/2022,12/01/2022,-49.598202
time_series_3,02/01/2022,13/01/2022,-50.37066951
time_series_3,02/01/2022,14/01/2022,-48.6214771
time_series_3,02/01/2022,15/01/2022,-52.71753791
time_series_3,09/01/2022,09/01/2022,-50.30145797
time_series_3,09/01/2022,10/01/2022,-47.49717549
time_series_3,09/01/2022,11/01/2022,-46.29814758
time_series_3,09/01/2022,12/01/2022,-48.73826494
time_series_3,09/01/2022,13/01/2022,-45.83819316
time_series_3,09/01/2022,14/01/2022,-47.29084342
time_series_3,09/01/2022,15/01/2022,-47.88532487
time_series_3,09/01/2022,16/01/2022,-55.23759388
time_series_3,09/01/2022,17/01/2022,-54.65634315
time_series_3,09/01/2022,18/01/2022,-54.69203713
time_series_3,09/01/2022,19/01/2022,-55.54907516
time_series_3,09/01/2022,20/01/2022,-59.37809582
time_series_3,09/01/2022,21/01/2022,-61.22390356
time_series_3,09/01/2022,22/01/2022,-53.2443124
time_series_3,16/01/2022,16/01/2022,-49.75937053
time_series_3,16/01/2022,17/01/2022,-50.98069943
time_series_3,16/01/2022,18/01/2022,-51.4865776
time_series_3,16/01/2022,19/01/2022,-52.07296312
time_series_3,16/01/2022,20/01/2022,-51.4813526
time_series_3,16/01/2022,21/01/2022,-52.59979546
time_series_3,16/01/2022,22/01/2022,-56.94208544
time_series_3,16/01/2022,23/01/2022,-46.23753771
time_series_3,16/01/2022,24/01/2022,-51.34693463
time_series_3,16/01/2022,25/01/2022,-51.06889346
time_series_3,16/01/2022,26/01/2022,-50.90791338
time_series_3,16/01/2022,27/01/2022,-50.09298756
time_series_3,16/01/2022,28/01/2022,-50.44929786
time_series_3,16/01/2022,29/01/2022,-48.97595426
time_series_3,23/01/2022,23/01/2022,-46.66923844
time_series_3,23/01/2022,24/01/2022,-53.39966587
time_series_3,23/01/2022,25/01/2022,-52.71595701
time_series_3,23/01/2022,26/01/2022,-55.62128949
time_series_3,23/01/2022,27/01/2022,-55.57941126
time_series_3,23/01/2022,28/01/2022,-43.97917704
time_series_3,23/01/2022,29/01/2022,-45.56041188
time_series_3,23/01/2022,30/01/2022,-47.66413835
time_series_3,23/01/2022,31/01/2022,-50.71040901
time_series_3,23/01/2022,01/02/2022,-47.61078834
time_series_3,23/01/2022,02/02/2022,-53.17394122
time_series_3,23/01/2022,03/02/2022,-48.11607351
time_series_3,23/01/2022,04/02/2022,-41.45115778
time_series_3,23/01/2022,05/02/2022,-53.78042265
time_series_3,30/01/2022,30/01/2022,-49.71975971
time_series_3,30/01/2022,31/01/2022,-51.42600481
time_series_3,30/01/2022,01/02/2022,-50.9055539
time_series_3,30/01/2022,02/02/2022,-47.17342286
time_series_3,30/01/2022,03/02/2022,-48.2123439
time_series_3,30/01/2022,04/02/2022,-44.40602906
time_series_3,30/01/2022,05/02/2022,-48.33286404
time_series_3,30/01/2022,06/02/2022,-40.97123437
time_series_3,30/01/2022,07/02/2022,-43.13646752
time_series_3,30/01/2022,08/02/2022,-44.06462359
time_series_3,30/01/2022,09/02/2022,-59.57146195
time_series_3,30/01/2022,10/02/2022,-43.30384186
time_series_3,30/01/2022,11/02/2022,-51.1715906
time_series_3,30/01/2022,12/02/2022,-49.17374596
time_series_3,06/02/2022,06/02/2022,-49.85378817
time_series_3,06/02/2022,07/02/2022,-47.36319323
time_series_3,06/02/2022,08/02/2022,-44.52555808
time_series_3,06/02/2022,09/02/2022,-40.8231246
time_series_3,06/02/2022,10/02/2022,-63.08697175
time_series_3,06/02/2022,11/02/2022,-50.81840395
time_series_3,06/02/2022,12/02/2022,-59.77275287
time_series_3,06/02/2022,13/02/2022,-64.54286584
time_series_3,06/02/2022,14/02/2022,-53.18279989
time_series_3,06/02/2022,15/02/2022,-39.90022847
time_series_3,06/02/2022,16/02/2022,-65.71368709
time_series_3,06/02/2022,17/02/2022,-59.67265846
time_series_3,06/02/2022,18/02/2022,-56.58848685
time_series_3,06/02/2022,19/02/2022,-89.52176496
time_series_3,13/02/2022,13/02/2022,-50.18744254
time_series_3,13/02/2022,14/02/2022,-53.53894859
time_series_3,13/02/2022,15/02/2022,-52.15087483
time_series_3,13/02/2022,16/02/2022,-47.26954088
time_series_3,13/02/2022,17/02/2022,-51.90425848
time_series_3,13/02/2022,18/02/2022,-44.79045692
time_series_3,13/02/2022,19/02/2022,-60.67830163
time_series_3,13/02/2022,20/02/2022,-51.03798803
time_series_3,13/02/2022,21/02/2022,-52.98958468
time_series_3,13/02/2022,22/02/2022,-59.95438708
time_series_3,13/02/2022,23/02/2022,-43.33778782
time_series_3,13/02/2022,24/02/2022,-51.76832883
time_series_3,13/02/2022,25/02/2022,-68.96617914
time_series_3,13/02/2022,26/02/2022,-59.7725161
time_series_3,20/02/2022,20/02/2022,-54.06978283
time_series_3,20/02/2022,21/02/2022,-49.43717979
time_series_3,20/02/2022,22/02/2022,-48.8352511
time_series_3,20/02/2022,23/02/2022,-55.67052589
time_series_3,20/02/2022,24/02/2022,-64.35007944
time_series_3,20/02/2022,25/02/2022,-72.46547847
time_series_3,20/02/2022,26/02/2022,-60.3740297
time_series_3,20/02/2022,27/02/2022,-57.51277727
time_series_3,20/02/2022,28/02/2022,-39.96105975
time_series_3,20/02/2022,01/03/2022,-47.93209324
time_series_3,20/02/2022,02/03/2022,-25.97559293
time_series_3,20/02/2022,03/03/2022,-25.22367408
time_series_3,20/02/2022,04/03/2022,-37.79092297
time_series_3,20/02/2022,05/03/2022,-28.99363338
time_series_3,27/02/2022,27/02/2022,-48.71909553
time_series_3,27/02/2022,28/02/2022,-53.21167337
time_series_3,27/02/2022,01/03/2022,-34.77458782
time_series_3,27/02/2022,02/03/2022,-45.08658232
time_series_3,27/02/2022,03/03/2022,-45.87070013
time_series_3,27/02/2022,04/03/2022,-42.04617711
time_series_3,27/02/2022,05/03/2022,-46.62016883
time_series_3,27/02/2022,06/03/2022,-46.9814697
time_series_3,27/02/2022,07/03/2022,-49.5414604
time_series_3,27/02/2022,08/03/2022,-40.04870945
time_series_3,27/02/2022,09/03/2022,-54.87167757
time_series_3,27/02/2022,10/03/2022,-56.09382823
time_series_3,27/02/2022,11/03/2022,-46.91567357
time_series_3,27/02/2022,12/03/2022,-43.25222989
time_series_3,06/03/2022,06/03/2022,-48.30662328
time_series_3,06/03/2022,07/03/2022,-54.77188711
time_series_3,06/03/2022,08/03/2022,-43.8992808
time_series_3,06/03/2022,09/03/2022,-50.16219575
time_series_3,06/03/2022,10/03/2022,-38.46722829
time_series_3,06/03/2022,11/03/2022,-43.55887964
time_series_3,06/03/2022,12/03/2022,-54.12783774
time_series_3,06/03/2022,13/03/2022,-52.61595943
time_series_3,06/03/2022,14/03/2022,-66.11749521
time_series_3,06/03/2022,15/03/2022,-38.80013307
time_series_3,06/03/2022,16/03/2022,-75.02049184
time_series_3,06/03/2022,17/03/2022,-43.92169127
time_series_3,06/03/2022,18/03/2022,-55.01707984
time_series_3,06/03/2022,19/03/2022,-71.70529307
time_series_3,13/03/2022,13/03/2022,-49.00945535
time_series_3,13/03/2022,14/03/2022,-45.57778458
time_series_3,13/03/2022,15/03/2022,-63.83894767
time_series_3,13/03/2022,16/03/2022,-35.47542038
time_series_3,13/03/2022,17/03/2022,-58.84503068
time_series_3,13/03/2022,18/03/2022,-59.32518871
time_series_3,13/03/2022,19/03/2022,-49.92613404
time_series_3,13/03/2022,20/03/2022,-59.33817951
time_series_3,13/03/2022,21/03/2022,-25.20529884
time_series_3,13/03/2022,22/03/2022,-54.26073041
time_series_3,13/03/2022,23/03/2022,-85.68567769
time_series_3,13/03/2022,24/03/2022,-68.49505676
time_series_3,13/03/2022,25/03/2022,-39.20637921
time_series_3,13/03/2022,26/03/2022,-87.62169053
time_series_3,20/03/2022,20/03/2022,-58.89352608
time_series_3,20/03/2022,21/03/2022,-46.42438384
time_series_3,20/03/2022,22/03/2022,-56.00427788
time_series_3,20/03/2022,23/03/2022,-73.1348134
time_series_3,20/03/2022,24/03/2022,-64.58360681
time_series_3,20/03/2022,25/03/2022,-53.71456341
time_series_3,20/03/2022,26/03/2022,-32.46194159
time_series_3,20/03/2022,27/03/2022,-69.75488668
time_series_3,20/03/2022,28/03/2022,-54.78396926
time_series_3,20/03/2022,29/03/2022,-58.15911047
time_series_3,20/03/2022,30/03/2022,-71.57394138
time_series_3,20/03/2022,31/03/2022,-76.9235774
time_series_3,20/03/2022,01/04/2022,-80.54708823
time_series_3,20/03/2022,02/04/2022,-104.0527608
time_series_3,27/03/2022,27/03/2022,-60.98026082
time_series_3,27/03/2022,28/03/2022,-56.57032455
time_series_3,27/03/2022,29/03/2022,-53.81291503
time_series_3,27/03/2022,30/03/2022,-66.24093909
time_series_3,27/03/2022,31/03/2022,-43.96932956
time_series_3,27/03/2022,01/04/2022,-25.67901512
time_series_3,27/03/2022,02/04/2022,-57.21411725
time_series_3,27/03/2022,03/04/2022,-43.23957063
time_series_3,27/03/2022,04/04/2022,-28.390444
time_series_3,27/03/2022,05/04/2022,1.318635231
time_series_3,27/03/2022,06/04/2022,-1.016251801
time_series_3,27/03/2022,07/04/2022,-37.79191897
time_series_3,27/03/2022,08/04/2022,-59.63960921
time_series_3,27/03/2022,09/04/2022,-19.92950143
time_series_3,03/04/2022,03/04/2022,-42.12505809
time_series_3,03/04/2022,04/04/2022,-49.35711338
time_series_3,03/04/2022,05/04/2022,-45.76344837
time_series_3,03/04/2022,06/04/2022,-58.78766402
time_series_3,03/04/2022,07/04/2022,-41.34236873
time_series_3,03/04/2022,08/04/2022,-46.9380491
time_series_3,03/04/2022,09/04/2022,-38.44197577
time_series_3,03/04/2022,10/04/2022,-35.73477093
time_series_3,03/04/2022,11/04/2022,-34.96425693
time_series_3,03/04/2022,12/04/2022,-23.43003638
time_series_3,03/04/2022,13/04/2022,-37.71358378
time_series_3,03/04/2022,14/04/2022,-46.26157511
time_series_3,03/04/2022,15/04/2022,-16.66031234
time_series_3,03/04/2022,16/04/2022,-53.46392599
time_series_3,10/04/2022,10/04/2022,-43.77922496
time_series_3,10/04/2022,11/04/2022,-44.68905583
time_series_3,10/04/2022,12/04/2022,-50.32068427
time_series_3,10/04/2022,13/04/2022,-61.12694361
time_series_3,10/04/2022,14/04/2022,-31.02323869
time_series_3,10/04/2022,15/04/2022,-51.94033116
time_series_3,10/04/2022,16/04/2022,-13.96840646
time_series_3,10/04/2022,17/04/2022,-26.75874472
time_series_3,10/04/2022,18/04/2022,-14.41289235
time_series_3,10/04/2022,19/04/2022,-89.13018593
time_series_3,10/04/2022,20/04/2022,-6.673337095
time_series_3,10/04/2022,21/04/2022,-111.0575725
time_series_3,10/04/2022,22/04/2022,-130.8607001
time_series_3,10/04/2022,23/04/2022,-47.37402857
time_series_3,17/04/2022,17/04/2022,-57.51996893
